name,bus0,bus1,carrier,x,r,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,lifetime,capital_cost,length,num_parallel,geom,v_nom,x_pu_eff,r_pu_eff,s_nom_opt
25284,31526,18413,AC,18.630776799999996,5.386740919999999,1.0356378268698061e-06,260.0,True,260.0,1554.6888048738242,0.5,40.0,1.0712039607068804,4.153203885719098,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb0d99520>,380.0,,,
12344,31527,3126,AC,5.751495319999999,1.6629392799999996,1.2788487653739614e-06,520.0,True,520.0,1554.6888048738242,0.5,40.0,0.661737294249104,2.565645761790328,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb0d81340>,380.0,,,
24159,31531,2732,AC,0.49252529599999995,0.17088584799999998,2.4346563512465377e-06,1040.0,True,1040.0,6218.755219495297,0.7,40.0,0.8543403892406266,1.0946188950022326,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcad778380>,380.0,,,
205,31532,1689,AC,0.010451367746153023,0.0011643690691538918,2.92639596e-06,7160.0,True,7160.0,21482.972576438297,0.7,40.0,0.3549086131537827,0.45472469620975586,4.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcac961b80>,380.0,,,
12166,31532,2837,AC,0.010250716328363043,0.0011420155157056853,2.870201256e-06,7160.0,True,7160.0,21482.972576438297,0.7,40.0,0.4086828206917415,0.5236226019814125,4.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcad7ab020>,380.0,,,
15730,31534,11495,AC,23.047683999999997,6.663814519999999,5.124674454293628e-06,520.0,True,520.0,1554.6888048738242,0.5,40.0,2.6461285804363794,10.259401482355015,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcadaf9b80>,380.0,,,
28004,31535,28381,AC,10.861248159999999,3.14032456,2.4150045602493074e-06,520.0,True,520.0,1554.6888048738242,0.5,40.0,1.2717597416154731,4.930786007449994,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb0d988c0>,380.0,,,
19773,31535,29277,AC,8.73088608,2.5243719199999997,1.9413215699445986e-06,520.0,True,520.0,1554.6888048738242,0.5,40.0,1.0339230326987374,4.008660642092124,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcafc7c500>,380.0,,,
28962,31536,31514,AC,40.32933159999999,13.99256216,4.98390995900277e-05,520.0,True,520.0,6218.755219495297,0.7,40.0,33.738828621526,43.22768742935172,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcad79b560>,380.0,,,
28487,31537,31515,AC,10.89720376,1.214040112,0.000190700416,1790.0,True,1790.0,10741.486288219148,0.7,40.0,34.07322914663931,43.6561362512704,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcad6c8aa0>,380.0,,,
11427,31540,1911,AC,4.1855856199999995,1.2101875199999999,9.306687515235457e-07,520.0,True,520.0,1554.6888048738242,0.5,40.0,0.4813739712099547,1.8663525538067736,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcadac63c0>,380.0,,,
19179,31541,28029,AC,5.639051039999998,1.6304203999999998,2.821150361495845e-06,780.0,True,780.0,1554.6888048738242,0.5,40.0,0.9801911779371506,3.8003349112616904,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcafc90740>,380.0,,,
5934,31542,10101,AC,12.097615399999999,3.497801199999999,2.689908599722992e-06,520.0,True,520.0,1554.6888048738242,0.5,40.0,1.4492997722980259,5.619132925822931,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcac986180>,380.0,,,
28414,31544,31222,AC,15.1419284,4.378020279999999,8.417064259695291e-07,260.0,True,260.0,1554.6888048738242,0.5,40.0,0.8818536770937381,3.419067005619094,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb1bc4e60>,380.0,,,
9811,31547,18310,AC,0.11513739049381468,0.033289860239665174,2.5610799667590032e-08,520.0,True,520.0,3109.3776097476484,0.5,40.0,0.04570983319191773,0.1772232588674979,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb0cee1e0>,380.0,,,
25280,31548,1286,AC,0.8121128200000001,0.090475986,5.68479696e-05,3580.0,True,3580.0,10741.486288219148,0.7,40.0,5.150224738893319,6.598696940585288,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcad75d880>,380.0,,,
7985,31548,14349,AC,0.00516003787671757,0.0005748730006216459,1.450593304e-06,7160.0,True,7160.0,21482.972576438297,0.7,40.0,0.11777599134971856,0.15089983703522525,4.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb42b8230>,380.0,,,
8174,31550,14652,AC,0.11417246271696299,0.03301086781601473,2.5389967963988924e-08,520.0,True,520.0,3109.3776097476484,0.5,40.0,0.09914685621179192,0.38440588681535304,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb0d62840>,380.0,,,
