,48639 CH4,48640 CH4,48642 CH4,48643 CH4,48644 CH4,48645 CH4,48647 CH4,48649 CH4,48650 CH4,52087 CH4,52101 H2_overground
89,43295491.6082748,3375220.2180126626,7373688.488804109,1969076.254203542,43808251.555818975,18674269.411784805,40642190.02190396,16928483.582648005,1471390.416619815,74652488.20648701,24480.580480176766
90,43289064.09607219,3363831.286565776,7361166.682077479,1968378.7134214432,43754997.86836184,18682056.991755117,40623593.58367866,16909247.63241045,1469666.2246205297,74664691.8729555,19554.81855875653
91,43282785.927987,3353153.631457248,7348425.447979803,1967837.3800191998,43703605.31749454,18688705.740879025,40605922.37429735,16890990.86662624,1467964.5169371802,74672780.52171326,14651.08599975207
92,43278868.24806002,3345410.185598747,7342794.9498996,1967308.1749575948,43663704.191750936,18697478.873613577,40594026.00693441,16878994.14091235,1467312.5703471017,74667960.59054074,9722.813218523344
93,43277958.22572363,3345330.6940461122,7338736.710739874,1968471.5862213229,43646415.95983454,18710244.962062765,40593995.19847309,16878600.245091897,1466860.1301635064,74686983.02134097,4851.103543517866
94,43281728.993022665,3352537.600448451,7345519.128048379,1970330.1619717043,43655023.33556943,18733774.966457598,40607133.3157167,16891969.087768517,1468021.6579537871,74683076.45211622,0.2877804727022617
95,43287611.379014276,3363539.4813745515,7356717.245262546,1972768.5150842962,43676722.147352874,18768646.75373129,40626891.43646464,16912187.0764568,1469706.6872241898,74724088.80744095,2315.9033624774474
96,43293303.02668017,3374156.5309136817,7367836.854734705,1974820.2001118017,43708317.57501098,18805231.736926183,40644078.1480457,16927646.610736236,1471518.7503379553,74757499.18363366,4754.21790819393
97,43299108.04363688,3384986.926684038,7379132.76841243,1976991.7986518214,43740472.73452735,18840489.58959546,40661685.53411109,16943530.435308535,1473287.2859890016,74790802.4966002,7177.511725270684
98,43303986.17697426,3394218.676680039,7387929.625360567,1978936.2375285802,43767998.796938315,18876046.1845769,40676216.533471026,16956153.521493983,1474813.7588912295,74826453.77398439,9579.43988951418
99,43304609.80311607,3397008.6622342053,7384891.7052420685,1980260.0825137564,43776682.74738968,18907525.855743535,40678432.782122545,16955059.115771927,1474890.990318339,74878087.28394969,11988.072476978776
100,43298167.47688965,3385565.467860877,7372820.731764524,1979022.523177284,43748200.26544448,18927254.550815787,40655981.760333344,16927384.06092402,1473449.449936315,74924094.56212017,14330.577031698866
101,43290581.471651696,3369766.1189416694,7364326.8073571045,1976483.963166703,43710404.73476571,18926125.46835831,40627141.30029267,16893314.24504133,1472314.5980758565,74933862.78578551,16567.422795667815
102,43284270.66878018,3356327.5070587955,7358036.534982822,1974405.4690367174,43679486.096984945,18919725.2491664,40603027.81166706,16864139.467239395,1471437.3124338763,74882232.42875475,18830.126612134285
103,43278387.945489466,3345224.6557948967,7348678.351331349,1973236.742837595,43653286.006700456,18916236.29250692,40582394.985619254,16838088.181483712,1470100.6605982168,74855102.89679964,21100.15360843569
104,43273852.50994092,3335180.8058685637,7344107.4313272275,1971863.607685576,43631522.38907342,18916636.31120438,40564713.20763311,16815560.437914222,1469548.3050673648,74813500.02788678,23358.20840424729
