name,p_nom_max,weight,p_nom,efficiency,p_nom_opt,marginal_cost,e_nom_max,p_max_pu,up_time_before,carrier,bus,control
49293 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002828766674,0.0,1.0,1,load shedding,49293,Slack
49294 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.021815620106,0.0,1.0,1,load shedding,49294,Slack
49295 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.011214997154,0.0,1.0,1,load shedding,49295,Slack
49296 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00123931342,0.0,1.0,1,load shedding,49296,Slack
49297 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00878536377,0.0,1.0,1,load shedding,49297,Slack
49298 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.011297569594,0.0,1.0,1,load shedding,49298,Slack
49299 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.017154521342,0.0,1.0,1,load shedding,49299,Slack
49300 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.01615625533,0.0,1.0,1,load shedding,49300,Slack
49301 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.01796665609,0.0,1.0,1,load shedding,49301,Slack
49302 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00314008681,0.0,1.0,1,load shedding,49302,Slack
49303 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.009842421765,0.0,1.0,1,load shedding,49303,Slack
49304 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.007480927221,0.0,1.0,1,load shedding,49304,Slack
49305 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.009064460623,0.0,1.0,1,load shedding,49305,Slack
49306 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.008912823307,0.0,1.0,1,load shedding,49306,Slack
49307 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.005942655953,0.0,1.0,1,load shedding,49307,Slack
49308 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00395515409,0.0,1.0,1,load shedding,49308,Slack
49309 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002720299874,0.0,1.0,1,load shedding,49309,Slack
49310 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006213540311,0.0,1.0,1,load shedding,49310,Slack
49311 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000714696287,0.0,1.0,1,load shedding,49311,Slack
49312 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.013426454654,0.0,1.0,1,load shedding,49312,Slack
49313 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.008817242668,0.0,1.0,1,load shedding,49313,Slack
49314 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.011022507437,0.0,1.0,1,load shedding,49314,Slack
49315 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000059850012,0.0,1.0,1,load shedding,49315,Slack
49316 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.018115018343,0.0,1.0,1,load shedding,49316,Slack
49317 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003420705762,0.0,1.0,1,load shedding,49317,Slack
49318 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00132500395,0.0,1.0,1,load shedding,49318,Slack
49319 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.001808920284,0.0,1.0,1,load shedding,49319,Slack
49320 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00103058083,0.0,1.0,1,load shedding,49320,Slack
49321 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002550978932,0.0,1.0,1,load shedding,49321,Slack
49322 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000738843959,0.0,1.0,1,load shedding,49322,Slack
49323 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00955704545,0.0,1.0,1,load shedding,49323,Slack
49324 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003111669981,0.0,1.0,1,load shedding,49324,Slack
49325 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003502683918,0.0,1.0,1,load shedding,49325,Slack
49326 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.007315417719,0.0,1.0,1,load shedding,49326,Slack
49327 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004660212628,0.0,1.0,1,load shedding,49327,Slack
49328 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006650472791,0.0,1.0,1,load shedding,49328,Slack
49329 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.023601057275,0.0,1.0,1,load shedding,49329,Slack
49330 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.001056572783,0.0,1.0,1,load shedding,49330,Slack
49331 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004257948705,0.0,1.0,1,load shedding,49331,Slack
49332 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004549776673,0.0,1.0,1,load shedding,49332,Slack
49333 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.008365407059,0.0,1.0,1,load shedding,49333,Slack
49334 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00433884411,0.0,1.0,1,load shedding,49334,Slack
49335 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003698888224,0.0,1.0,1,load shedding,49335,Slack
49336 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.015124914966,0.0,1.0,1,load shedding,49336,Slack
49337 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.015428421042,0.0,1.0,1,load shedding,49337,Slack
49338 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.01334125681,0.0,1.0,1,load shedding,49338,Slack
49339 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003760902679,0.0,1.0,1,load shedding,49339,Slack
49340 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.007726107977,0.0,1.0,1,load shedding,49340,Slack
49341 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.008161068636,0.0,1.0,1,load shedding,49341,Slack
49342 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003171680253,0.0,1.0,1,load shedding,49342,Slack
49343 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003037415137,0.0,1.0,1,load shedding,49343,Slack
49344 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.02822212579,0.0,1.0,1,load shedding,49344,Slack
49345 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006853567784,0.0,1.0,1,load shedding,49345,Slack
49346 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002386348451,0.0,1.0,1,load shedding,49346,Slack
49347 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000214712287,0.0,1.0,1,load shedding,49347,Slack
49348 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003679467629,0.0,1.0,1,load shedding,49348,Slack
49349 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.001387604334,0.0,1.0,1,load shedding,49349,Slack
49350 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00737918162,0.0,1.0,1,load shedding,49350,Slack
49351 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.0178250923,0.0,1.0,1,load shedding,49351,Slack
49352 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00323466552,0.0,1.0,1,load shedding,49352,Slack
49353 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.011492663485,0.0,1.0,1,load shedding,49353,Slack
49354 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.009870647995,0.0,1.0,1,load shedding,49354,Slack
49355 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006413552795,0.0,1.0,1,load shedding,49355,Slack
49356 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.001156501527,0.0,1.0,1,load shedding,49356,Slack
49357 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00465083159,0.0,1.0,1,load shedding,49357,Slack
49358 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004978585646,0.0,1.0,1,load shedding,49358,Slack
49359 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004221685684,0.0,1.0,1,load shedding,49359,Slack
49360 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.010200446926,0.0,1.0,1,load shedding,49360,Slack
49361 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003983376182,0.0,1.0,1,load shedding,49361,Slack
49362 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.009068474581,0.0,1.0,1,load shedding,49362,Slack
49363 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.007254005748,0.0,1.0,1,load shedding,49363,Slack
49364 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000636233432,0.0,1.0,1,load shedding,49364,Slack
49365 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.02087151378,0.0,1.0,1,load shedding,49365,Slack
49366 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003339797284,0.0,1.0,1,load shedding,49366,Slack
49367 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.011463185683,0.0,1.0,1,load shedding,49367,Slack
49368 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.014717233365,0.0,1.0,1,load shedding,49368,Slack
49369 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002511294673,0.0,1.0,1,load shedding,49369,Slack
49370 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.005385605044,0.0,1.0,1,load shedding,49370,Slack
49371 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000470254452,0.0,1.0,1,load shedding,49371,Slack
49372 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000826198331,0.0,1.0,1,load shedding,49372,Slack
49373 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.001453234912,0.0,1.0,1,load shedding,49373,Slack
49374 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.008151836337,0.0,1.0,1,load shedding,49374,Slack
49375 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.009122708118,0.0,1.0,1,load shedding,49375,Slack
49376 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.009340696428,0.0,1.0,1,load shedding,49376,Slack
49377 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.008577672463,0.0,1.0,1,load shedding,49377,Slack
49378 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.018490031722,0.0,1.0,1,load shedding,49378,Slack
49379 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.012163559953,0.0,1.0,1,load shedding,49379,Slack
49380 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.018978431097,0.0,1.0,1,load shedding,49380,Slack
49381 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.020764794932,0.0,1.0,1,load shedding,49381,Slack
49382 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.007321672823,0.0,1.0,1,load shedding,49382,Slack
49383 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.015297532167,0.0,1.0,1,load shedding,49383,Slack
49384 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.001135827613,0.0,1.0,1,load shedding,49384,Slack
49385 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003779695013,0.0,1.0,1,load shedding,49385,Slack
49386 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00180527467,0.0,1.0,1,load shedding,49386,Slack
49387 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003748395113,0.0,1.0,1,load shedding,49387,Slack
49388 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00380934868,0.0,1.0,1,load shedding,49388,Slack
49389 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.02023400193,0.0,1.0,1,load shedding,49389,Slack
49390 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.01359077204,0.0,1.0,1,load shedding,49390,Slack
49391 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.016011886597,0.0,1.0,1,load shedding,49391,Slack
49392 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.023897284853,0.0,1.0,1,load shedding,49392,Slack
49393 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003314277836,0.0,1.0,1,load shedding,49393,Slack
49394 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006967430729,0.0,1.0,1,load shedding,49394,Slack
49395 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00084222122,0.0,1.0,1,load shedding,49395,Slack
49396 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004308474168,0.0,1.0,1,load shedding,49396,Slack
49397 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.013312500183,0.0,1.0,1,load shedding,49397,Slack
49398 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003893416266,0.0,1.0,1,load shedding,49398,Slack
49399 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006764363254,0.0,1.0,1,load shedding,49399,Slack
49400 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00614808988,0.0,1.0,1,load shedding,49400,Slack
49401 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.012046045751,0.0,1.0,1,load shedding,49401,Slack
49402 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.011637694528,0.0,1.0,1,load shedding,49402,Slack
49403 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.005593671776,0.0,1.0,1,load shedding,49403,Slack
49404 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006683633954,0.0,1.0,1,load shedding,49404,Slack
49405 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.011547463535,0.0,1.0,1,load shedding,49405,Slack
49406 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.008142934472,0.0,1.0,1,load shedding,49406,Slack
49407 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.010559320783,0.0,1.0,1,load shedding,49407,Slack
49408 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000185803112,0.0,1.0,1,load shedding,49408,Slack
49409 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.001100702397,0.0,1.0,1,load shedding,49409,Slack
49410 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002432731486,0.0,1.0,1,load shedding,49410,Slack
49411 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003865438002,0.0,1.0,1,load shedding,49411,Slack
49412 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.014446775045,0.0,1.0,1,load shedding,49412,Slack
49413 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.011144654183,0.0,1.0,1,load shedding,49413,Slack
