name,e_nom_extendable,e_cyclic,capital_cost,e_nom,e_nom_max,e_initial,carrier,bus,lifetime,e_nom_opt
48934 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48934,30.0,1.1498321164798644e-05
48935 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48935,30.0,1.149833107546658e-05
48936 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48936,30.0,1.1498309375075828e-05
48937 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48937,30.0,1.1498329793974279e-05
48938 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48938,30.0,1.1498323237602514e-05
48939 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48939,30.0,1.1498317126002193e-05
48940 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48940,30.0,1.1498314117170674e-05
48941 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48941,30.0,1.1498328917055976e-05
48942 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48942,30.0,1.149833202701106e-05
48943 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48943,30.0,1.1498332006364327e-05
48944 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48944,30.0,1.149833205425565e-05
48945 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48945,30.0,1.1498330154007978e-05
48946 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48946,30.0,1.1498332041905504e-05
48947 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48947,30.0,1.1498332046684694e-05
48948 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48948,30.0,1.1451630509595973e-05
48949 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48949,30.0,1.1498333207363886e-05
48950 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48950,30.0,1.1554155602521934e-05
48951 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48951,30.0,1.1498344248339176e-05
48952 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48952,30.0,1.149836039103264e-05
48953 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48953,30.0,1.1498514738707391e-05
48954 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48954,30.0,1.149859391267371e-05
48955 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48955,30.0,1.1498516989297676e-05
48956 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48956,30.0,1.149862757304681e-05
48957 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48957,30.0,1.1498582613103273e-05
48958 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48958,30.0,1.1498581049713014e-05
48959 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48959,30.0,1.1498583060887444e-05
48960 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48960,30.0,1.1498735093000228e-05
48961 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48961,30.0,1.149863072329456e-05
48962 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48962,30.0,1.1498608312962615e-05
48963 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48963,30.0,1.1498632459007506e-05
48964 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48964,30.0,1.1498649125181806e-05
48965 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48965,30.0,1.1498583708122585e-05
48966 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48966,30.0,1.1498619975809925e-05
48967 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48967,30.0,1.1498609995171485e-05
48968 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48968,30.0,1.1498623456980518e-05
48969 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48969,30.0,1.1498617798769259e-05
48970 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48970,30.0,1.1498332302762215e-05
48971 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48971,30.0,1.1498331907951377e-05
48972 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48972,30.0,1.149833614615066e-05
48973 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48973,30.0,1.1498583434769034e-05
48974 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48974,30.0,1.14985679498053e-05
48975 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48975,30.0,1.1498567938446032e-05
48976 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48976,30.0,1.1498532972617135e-05
48977 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48977,30.0,1.1498567950347862e-05
48978 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48978,30.0,1.1498327241460875e-05
48979 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48979,30.0,1.1498338229726322e-05
48980 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48980,30.0,1.1498330413237519e-05
48981 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48981,30.0,1.1498327219826272e-05
48982 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48982,30.0,1.149857027552158e-05
48983 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48983,30.0,1.1498561149622053e-05
48984 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48984,30.0,1.1498567943967982e-05
48985 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48985,30.0,1.1498314886970235e-05
48986 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48986,30.0,1.1498339638816858e-05
48987 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48987,30.0,1.1498334054749876e-05
48988 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48988,30.0,1.1498314710101895e-05
48989 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48989,30.0,1.1498332043618164e-05
48990 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48990,30.0,1.149833209553879e-05
48991 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48991,30.0,1.1498319054333006e-05
48992 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48992,30.0,1.1498332051472748e-05
48993 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48993,30.0,1.1498330163124058e-05
48994 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48994,30.0,1.1498328855483403e-05
48995 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48995,30.0,1.149833207146091e-05
48996 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48996,30.0,1.1498332052455414e-05
48997 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48997,30.0,1.1498332874153566e-05
48998 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48998,30.0,1.1498331405686535e-05
48999 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,48999,30.0,1.1498334872878753e-05
49000 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49000,30.0,1.1498324937143657e-05
49001 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49001,30.0,1.1498327199799784e-05
49002 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49002,30.0,1.1498333941464844e-05
49003 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49003,30.0,1.1498329789235014e-05
49004 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49004,30.0,1.1498330459152261e-05
49005 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49005,30.0,1.1498314956230832e-05
49006 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49006,30.0,1.1498314669375847e-05
49007 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49007,30.0,1.1498310609162716e-05
49008 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49008,30.0,1.149830696640957e-05
49009 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49009,30.0,1.1498314373245268e-05
49010 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49010,30.0,1.1498312962761532e-05
49011 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49011,30.0,1.1498311833492273e-05
49012 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49012,30.0,1.1498331923264946e-05
49013 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49013,30.0,1.1498329706511663e-05
49014 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49014,30.0,1.149833240961736e-05
49015 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49015,30.0,1.149832848305497e-05
49016 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49016,30.0,1.1498332251224828e-05
49017 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49017,30.0,1.1498323369857642e-05
49018 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49018,30.0,1.1498327260795317e-05
49019 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49019,30.0,1.149832454981609e-05
49020 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49020,30.0,1.1498337466534078e-05
49021 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49021,30.0,1.1498330440094453e-05
49022 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49022,30.0,1.1498325079032273e-05
49023 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49023,30.0,1.1498324890484962e-05
49024 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49024,30.0,1.1498329686616986e-05
49025 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49025,30.0,1.149832728187115e-05
49026 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49026,30.0,1.1498327216264288e-05
49027 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49027,30.0,1.1498570896070547e-05
49028 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49028,30.0,1.1498520138340606e-05
49029 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49029,30.0,1.1498539673619057e-05
49030 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49030,30.0,1.1498565957912321e-05
49031 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49031,30.0,1.1498579340965775e-05
49032 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49032,30.0,1.1798062698503329e-05
49033 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49033,30.0,1.1498570839663222e-05
49034 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49034,30.0,1.1498570879680988e-05
49035 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49035,30.0,1.1498514506851705e-05
49036 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49036,30.0,1.1498524608700425e-05
49037 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49037,30.0,1.1498539260844018e-05
49038 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49038,30.0,1.1498493427563705e-05
49039 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49039,30.0,1.1512493026581564e-05
49040 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49040,30.0,1.1514133239266285e-05
49041 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49041,30.0,1.1507589526068407e-05
49042 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49042,30.0,1.1512190148436745e-05
49043 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49043,30.0,1.149849610783044e-05
49044 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49044,30.0,1.1582778718110338e-05
49045 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49045,30.0,1.1498569435031521e-05
49046 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49046,30.0,1.1498564832015636e-05
49047 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49047,30.0,1.1498511397568746e-05
49048 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49048,30.0,1.1511896883429495e-05
49049 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49049,30.0,1.1504977413849229e-05
49050 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49050,30.0,1.1504917261454661e-05
49051 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49051,30.0,1.1514460585967354e-05
49052 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49052,30.0,1.1498561675576821e-05
49053 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49053,30.0,1.1498538530676058e-05
49054 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49054,30.0,1.149856444035286e-05
49055 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49055,30.0,1.1498568429657e-05
49056 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49056,30.0,1.1498546889180728e-05
49057 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49057,30.0,1.1498561078828395e-05
49058 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49058,30.0,1.1498567929083486e-05
49059 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49059,30.0,1.1498705030455516e-05
49060 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49060,30.0,1.149857488447686e-05
49061 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49061,30.0,1.149846358502706e-05
49062 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49062,30.0,1.1498583503527564e-05
49063 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49063,30.0,1.1498588580491044e-05
49064 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49064,30.0,1.1498333433103425e-05
49065 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49065,30.0,1.1498333421061814e-05
49066 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49066,30.0,1.1498327100706307e-05
49067 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49067,30.0,1.1498548953153663e-05
49068 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49068,30.0,1.1498567005617023e-05
49069 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49069,30.0,1.1498567934425756e-05
49070 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49070,30.0,1.149854202151066e-05
49071 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49071,30.0,1.1498566298834083e-05
49072 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49072,30.0,1.1498560025533492e-05
49073 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49073,30.0,1.1498562649706967e-05
49074 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49074,30.0,1.1498551424239634e-05
49075 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49075,30.0,1.1498543182678067e-05
49076 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49076,30.0,1.1498565253636843e-05
49077 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49077,30.0,1.1498565975349951e-05
49078 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49078,30.0,1.149856828257069e-05
49079 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49079,30.0,1.1498499083814997e-05
49080 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49080,30.0,1.1498540233652983e-05
49081 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49081,30.0,1.1498570494930001e-05
49082 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49082,30.0,1.1498333500889018e-05
49083 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49083,30.0,1.1498458712999772e-05
49084 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49084,30.0,1.1498569525646076e-05
49085 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49085,30.0,1.1498567944537812e-05
49086 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49086,30.0,1.149848600066566e-05
49087 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49087,30.0,1.149833466376624e-05
49088 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49088,30.0,1.1498328378706772e-05
49089 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49089,30.0,1.149833372065978e-05
49090 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49090,30.0,1.149833321723972e-05
49091 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49091,30.0,1.1498358857414139e-05
49092 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49092,30.0,1.1498306126375799e-05
49093 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49093,30.0,1.1498327182348818e-05
49094 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49094,30.0,1.1498314833736695e-05
49095 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49095,30.0,1.149831786224914e-05
49096 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49096,30.0,1.149831822606188e-05
49097 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49097,30.0,1.1498317792362633e-05
49098 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49098,30.0,1.1498318201085575e-05
49099 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49099,30.0,1.1498317809222058e-05
49100 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49100,30.0,1.1498307895637836e-05
49101 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49101,30.0,1.1498318098106236e-05
49102 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49102,30.0,1.1498314812098865e-05
49103 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49103,30.0,1.149831820781408e-05
49104 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49104,30.0,1.1498311845950624e-05
49105 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49105,30.0,1.1498317910770494e-05
49106 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49106,30.0,1.1498307974384036e-05
49107 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49107,30.0,1.1498315001992485e-05
49108 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49108,30.0,1.1498314827187246e-05
49109 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49109,30.0,1.1498309763527251e-05
49110 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49110,30.0,1.1498304366059622e-05
49111 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49111,30.0,1.149830491228065e-05
49112 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49112,30.0,1.1498314962069505e-05
49113 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49113,30.0,1.1498317639832274e-05
49114 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49114,30.0,1.1498306130563259e-05
49115 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49115,30.0,1.1498315107077534e-05
49116 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49116,30.0,1.149831068125243e-05
49117 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49117,30.0,1.149831466375331e-05
49118 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49118,30.0,1.1498314913680017e-05
49119 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49119,30.0,1.1498315114832154e-05
49120 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49120,30.0,1.149830495910173e-05
49121 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49121,30.0,1.1498314986890362e-05
49122 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49122,30.0,1.149831470378593e-05
49123 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49123,30.0,1.1498314922797046e-05
49124 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49124,30.0,1.1498304585128499e-05
49125 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49125,30.0,1.1498308916386426e-05
49126 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49126,30.0,1.1498303014804604e-05
49127 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49127,30.0,1.1498314780287967e-05
49128 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49128,30.0,1.149831505039257e-05
49129 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49129,30.0,1.149831467962237e-05
49130 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49130,30.0,1.1498314902635439e-05
49131 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49131,30.0,1.1498306308353875e-05
49132 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49132,30.0,1.1498314885565e-05
49133 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49133,30.0,1.1498324620539058e-05
49134 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49134,30.0,1.1498314961799457e-05
49135 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49135,30.0,1.149831465556536e-05
49136 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49136,30.0,1.1498306910502496e-05
49137 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49137,30.0,1.1498295560028224e-05
49138 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49138,30.0,1.149854474125512e-05
49139 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49139,30.0,1.1498543135953616e-05
49140 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49140,30.0,1.1498583520580248e-05
49141 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49141,30.0,1.1498314784542214e-05
49142 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49142,30.0,1.149856795016726e-05
49143 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49143,30.0,1.1498489464708541e-05
49144 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49144,30.0,1.155284308122659e-05
49145 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49145,30.0,1.1498334487002472e-05
49146 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49146,30.0,1.1498700543081394e-05
49147 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49147,30.0,1.1498631906187672e-05
49148 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49148,30.0,1.1498707064930291e-05
49149 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49149,30.0,1.1498627493606694e-05
49150 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49150,30.0,1.1829106448926237e-05
49151 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49151,30.0,1.1498680087866018e-05
49152 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49152,30.0,1.149862749339495e-05
49153 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49153,30.0,1.1498627541254967e-05
49154 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49154,30.0,1.1498632291268853e-05
49155 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49155,30.0,1.1498642961070267e-05
49156 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49156,30.0,1.1498581296150135e-05
49157 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49157,30.0,1.149862664458082e-05
49158 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49158,30.0,1.1498626308238864e-05
49159 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49159,30.0,1.149862862597688e-05
49160 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49160,30.0,1.1498704618070926e-05
49161 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49161,30.0,1.1498630734686706e-05
49162 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49162,30.0,1.1498626281307932e-05
49163 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49163,30.0,1.1498627609529726e-05
49164 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49164,30.0,1.1498629176193788e-05
49165 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49165,30.0,1.1498650737203195e-05
49166 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49166,30.0,1.149863105744117e-05
49167 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49167,30.0,1.1498581383145406e-05
49168 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49168,30.0,1.1498580783131146e-05
49169 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49169,30.0,1.1498582246162556e-05
49170 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49170,30.0,1.149858196650849e-05
49171 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49171,30.0,1.1498582783026919e-05
49172 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49172,30.0,1.1498580227411938e-05
49173 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49173,30.0,1.1498631604247992e-05
49174 H2_overground,True,True,2.6718614545529116,0.0,inf,0.0,H2_overground,49174,30.0,1.1498678464569713e-05
