,IES,NA_Sp,KWK1_AC,KWK1_W,KWK2_AC,KWK2_W,KWK3_AC,KWK3_W,W_laden,W_entladen,TA,Abw
0,0.008661287289184715,0.4398226129997586,4.0794401207078224e-07,7.81164432785099e-08,0.8569143330393704,0.22812239182685506,0.4962622724579109,0.1267760866568392,0.0003959357653038553,3.825255941580271e-08,0.31478884326984957,1.2237730013738497e-08
1,0.008337985139498679,0.44286409980430436,3.867721050931916e-07,7.757695310719093e-08,0.8633141887640523,0.2298346489828779,0.49634201159657665,0.12679645488089442,0.00040301028206849354,3.8203458895074414e-08,0.32121813881810257,1.2607886512901676e-08
2,0.007871038962030244,0.44300147857371175,4.014668213425665e-07,7.73991358124395e-08,0.8625433534355621,0.2295507615703221,0.49632672652490695,0.12679254741135715,0.0004040184846024966,3.8289952035352566e-08,0.3256463365715205,1.2660175915021061e-08
3,0.007702418391214722,0.4565362481306321,4.028782483178617e-07,7.804381002045587e-08,0.8943385146788576,0.2387431796194115,0.4963587311021329,0.12680072700410647,0.0003939568178378991,3.850947839885499e-08,0.30390425038367697,1.2864501769332212e-08
4,0.0077097978038965145,0.46006615652887306,4.048290012104161e-07,7.863392441944774e-08,0.902847224040379,0.2412405963514578,0.49626304187862846,0.12677628111423142,0.00038527294225549415,3.927084179411893e-08,0.2948176608920923,1.3038203642955138e-08
5,0.008620580203489122,0.46607696617672373,4.0194701833584645e-07,8.007940864747413e-08,0.9194656616033633,0.24620400180431506,0.4961100168843027,0.12673719123012311,0.0003690047348851275,4.0339065962866733e-08,0.27860049059649666,1.3261568942079412e-08
6,0.011852014632346038,0.6538374243394344,4.466004168701687e-07,9.023887015895564e-08,1.3725675363528254,0.37779199245000117,0.4979234077407191,0.12720044778322775,0.000327520163972748,4.297580794736745e-08,0.0875435864646497,1.3337264730421538e-08
7,0.017022745351591848,0.6434700021993002,4.480974193921128e-07,9.021123439041202e-08,1.3604239022786453,0.374433389528902,0.49766980667350236,0.12713565450759548,0.00031757772279824225,4.4557018358089246e-08,0.08776379097023639,1.3629439944204733e-08
8,0.024680485285066868,0.6649653667821939,4.7154672078164594e-07,9.51557963880404e-08,1.4295274178556518,0.3946839334089574,0.4980109146269549,0.12722278993047692,0.000307565408809556,4.592459676133582e-08,0.06611021034564268,1.3875164740810704e-08
9,0.02819979350105884,0.5860136124135394,4.355328538929726e-07,8.610497406194602e-08,1.2510210447618149,0.34259664805242174,0.4968010288204304,0.1269137087824698,0.00030590634083069087,4.467505693548977e-08,0.11819240616952567,1.4070429642279793e-08
10,0.02107252820423792,0.6309781675249133,4.374049973332461e-07,8.796003915248248e-08,1.3406460819137194,0.3686482646426046,0.4973135633860615,0.1270446429011689,0.00030580684231359164,4.55115841374485e-08,0.09012122105872167,1.410688336205235e-08
11,0.020129149608865582,0.6216701338897438,4.3966896262626065e-07,8.625005534360038e-08,1.3163661619707911,0.3615071120962749,0.4971718946517514,0.12700844888389934,0.0003074215494436136,4.516972037401547e-08,0.09788453500118723,1.4088399330034051e-08
12,0.02315700799474272,0.5524053006972452,4.2369751296345015e-07,8.389391232163396e-08,1.159353019365725,0.3158401007217456,0.49640490734692755,0.12681251549881722,0.00031228178582091705,4.372089604558182e-08,0.15091818506678173,1.4182863477421751e-08
13,0.019742612418337545,0.5539676987335767,4.2968166330537017e-07,8.375039566472204e-08,1.1549759135151019,0.3145370413120346,0.49636910516023525,0.12680337182514795,0.0003138854735771296,4.35963523037536e-08,0.15431404526423115,1.4074938180539261e-08
