name,bus,p_nom_max,marginal_cost,p_nom,control,up_time_before,carrier,p_max_pu,e_nom_max,p_nom_opt
49441 load shedding,49441,inf,10000.017480283852,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49442 load shedding,49442,inf,10000.005871257443,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49443 load shedding,49443,inf,10000.00454121098,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49444 load shedding,49444,inf,10000.003004569899,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49445 load shedding,49445,inf,10000.0165019671,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49446 load shedding,49446,inf,10000.00747824216,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49447 load shedding,49447,inf,10000.016693557596,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49448 load shedding,49448,inf,10000.012612065046,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49449 load shedding,49449,inf,10000.014284015999,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49450 load shedding,49450,inf,10000.020592924464,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49451 load shedding,49451,inf,10000.01172045325,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49452 load shedding,49452,inf,10000.013354048797,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49453 load shedding,49453,inf,10000.007243563023,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49454 load shedding,49454,inf,10000.008178610311,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49455 load shedding,49455,inf,10000.000713156853,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49456 load shedding,49456,inf,10000.003346476944,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49457 load shedding,49457,inf,10000.007564366455,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49458 load shedding,49458,inf,10000.005837810651,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49459 load shedding,49459,inf,10000.010051557132,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49460 load shedding,49460,inf,10000.009573013529,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49461 load shedding,49461,inf,10000.001625529625,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49462 load shedding,49462,inf,10000.000090284375,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49463 load shedding,49463,inf,10000.004330626958,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49464 load shedding,49464,inf,10000.012542597035,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49465 load shedding,49465,inf,10000.005280738678,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49466 load shedding,49466,inf,10000.002070830373,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49467 load shedding,49467,inf,10000.00377436168,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49468 load shedding,49468,inf,10000.010390463596,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49469 load shedding,49469,inf,10000.017626237532,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49470 load shedding,49470,inf,10000.014914718184,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49471 load shedding,49471,inf,10000.003038365167,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49472 load shedding,49472,inf,10000.00136147837,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49473 load shedding,49473,inf,10000.005530208096,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49474 load shedding,49474,inf,10000.002192732223,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49475 load shedding,49475,inf,10000.018776538896,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49476 load shedding,49476,inf,10000.011485145813,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49477 load shedding,49477,inf,10000.026047770187,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49478 load shedding,49478,inf,10000.011023788671,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49479 load shedding,49479,inf,10000.009071585566,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49480 load shedding,49480,inf,10000.000532693373,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49481 load shedding,49481,inf,10000.013959323156,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49482 load shedding,49482,inf,10000.00098162829,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49483 load shedding,49483,inf,10000.00231266537,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49484 load shedding,49484,inf,10000.002608712484,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49485 load shedding,49485,inf,10000.007153652998,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49486 load shedding,49486,inf,10000.006330166705,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49487 load shedding,49487,inf,10000.006801897489,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49488 load shedding,49488,inf,10000.012588428719,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49489 load shedding,49489,inf,10000.015358370518,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
49783 central_biomass_CHP_heat,49783,inf,0.00371974242526115,0.54,Slack,0,central_biomass_CHP_heat,1.0,inf,0.54
49783 load shedding,49783,inf,10000.01069214724,126893.65630950501,PQ,1,load shedding,1.0,0.0,126893.65630950501
5 biomass,5,inf,42.10923527990833,68.42899887643715,PV,0,biomass,1.0,inf,68.42899887643715
5 central_biomass_CHP,5,inf,42.10837734526963,49.208617733314966,PV,0,central_biomass_CHP,1.0,inf,49.208617733314966
5 industrial_biomass_CHP,5,inf,42.10838264766906,367.25456272102235,PV,0,industrial_biomass_CHP,1.0,inf,367.25456272102235
5 load shedding,5,inf,10000.007926986733,67126744.18772815,PQ,1,load shedding,1.0,0.0,67126744.18772815
5 others,5,inf,0.002621081671213398,12.965762257350994,PV,0,others,1.0,inf,12.965762257350994
5 reservoir,5,inf,0.008856884406141505,3.9381559248030067,PV,0,reservoir,0.65,inf,3.9381559248030067
5 run_of_river,5,inf,0.00852210282113961,85.73052494382628,PV,0,run_of_river,0.65,inf,85.73052494382628
5 solar,5,inf,0.01754777801842288,4477.8287007718145,PV,0,solar,1.0,inf,4477.8287007718145
5 solar_rooftop,5,inf,0.01738698508279592,4045.710508348257,PV,0,solar_rooftop,1.0,inf,4045.710508348257
5 wind_onshore,5,inf,1.3081185406293485,6508.352462477655,PV,0,wind_onshore,1.0,inf,6508.352462477655
50380 load shedding,50380,inf,10000.01002233771,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
50380 solar_thermal_collector,50380,inf,0.035726416895879305,3.937425227264211,PQ,0,solar_thermal_collector,1.0,inf,3.937425227264211
50808 load shedding,50808,inf,10000.016067035105,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
50920 central_biomass_CHP_heat,50920,inf,0.008436614162552144,1.652,Slack,0,central_biomass_CHP_heat,1.0,inf,1.652
50920 load shedding,50920,inf,10000.007046430255,126893.65630950501,PQ,1,load shedding,1.0,0.0,126893.65630950501
51439 central_biomass_CHP_heat,51439,inf,0.0030572450290938637,4.465,Slack,0,central_biomass_CHP_heat,1.0,inf,4.465
51439 load shedding,51439,inf,10000.008682767359,126893.65630950501,PQ,1,load shedding,1.0,0.0,126893.65630950501
51720 central_biomass_CHP_heat,51720,inf,0.013408416314620333,0.645,Slack,0,central_biomass_CHP_heat,1.0,inf,0.645
51720 load shedding,51720,inf,10000.004990988371,126893.65630950501,PQ,1,load shedding,1.0,0.0,126893.65630950501
51737 load shedding,51737,inf,10000.004687429799,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
51742 load shedding,51742,inf,10000.00167292871,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
51820 load shedding,51820,inf,10000.007477413652,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
51826 load shedding,51826,inf,10000.005360401874,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
51830 load shedding,51830,inf,10000.011079816066,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
51835 load shedding,51835,inf,10000.009193646323,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
51835 solar_thermal_collector,51835,inf,0.0029019234842498067,1.2563886484654478,PQ,0,solar_thermal_collector,1.0,inf,1.2563886484654478
51840 central_biomass_CHP_heat,51840,inf,0.0038981984752651916,1.7469999999999999,Slack,0,central_biomass_CHP_heat,1.0,inf,1.7469999999999999
51840 load shedding,51840,inf,10000.001412296844,126893.65630950501,PQ,1,load shedding,1.0,0.0,126893.65630950501
51841 geo_thermal,51841,inf,0.0066540182690378825,166.19876134912994,Slack,0,geo_thermal,1.0,inf,166.19876134912994
51841 load shedding,51841,inf,10000.023023496327,126893.65630950501,PQ,1,load shedding,1.0,0.0,126893.65630950501
51849 central_biomass_CHP_heat,51849,inf,0.012821106479202482,0.808,Slack,0,central_biomass_CHP_heat,1.0,inf,0.808
51849 load shedding,51849,inf,10000.010480996949,126893.65630950501,PQ,1,load shedding,1.0,0.0,126893.65630950501
51849 solar_thermal_collector,51849,inf,0.005539419505809827,23.174239383854143,PQ,0,solar_thermal_collector,1.0,inf,23.174239383854143
51858 central_biomass_CHP_heat,51858,inf,0.01094825431708361,2.305,Slack,0,central_biomass_CHP_heat,1.0,inf,2.305
51858 load shedding,51858,inf,10000.007709071077,126893.65630950501,PQ,1,load shedding,1.0,0.0,126893.65630950501
51865 load shedding,51865,inf,10000.006876602469,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
51865 solar_thermal_collector,51865,inf,0.007437985863405959,25.91221045089392,PQ,0,solar_thermal_collector,1.0,inf,25.91221045089392
51874 central_biomass_CHP_heat,51874,inf,0.007996944870732013,3.208,Slack,0,central_biomass_CHP_heat,1.0,inf,3.208
51874 load shedding,51874,inf,10000.011638501746,126893.65630950501,PQ,1,load shedding,1.0,0.0,126893.65630950501
51874 solar_thermal_collector,51874,inf,0.010955572920437586,8.402048984976556,PQ,0,solar_thermal_collector,1.0,inf,8.402048984976556
51878 load shedding,51878,inf,10000.010277783993,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
51881 central_biomass_CHP_heat,51881,inf,0.009762407421279875,0.4,Slack,0,central_biomass_CHP_heat,1.0,inf,0.4
51881 load shedding,51881,inf,10000.001078526982,126893.65630950501,PQ,1,load shedding,1.0,0.0,126893.65630950501
51889 load shedding,51889,inf,10000.002347963793,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
51898 central_biomass_CHP_heat,51898,inf,0.006415768600706209,0.31,Slack,0,central_biomass_CHP_heat,1.0,inf,0.31
51898 load shedding,51898,inf,10000.017097860578,126893.65630950501,PQ,1,load shedding,1.0,0.0,126893.65630950501
51898 solar_thermal_collector,51898,inf,4.217036320565558e-05,52.189863487823615,PQ,0,solar_thermal_collector,1.0,inf,52.189863487823615
51906 load shedding,51906,inf,10000.00528378591,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
51907 load shedding,51907,inf,10000.013186923017,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
51907 solar_thermal_collector,51907,inf,0.0063771656045332435,5.763179582166421,PQ,0,solar_thermal_collector,1.0,inf,5.763179582166421
51912 load shedding,51912,inf,10000.022675663515,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
51913 central_biomass_CHP_heat,51913,inf,0.00035952499298647273,2.9939999999999998,Slack,0,central_biomass_CHP_heat,1.0,inf,2.9939999999999998
51913 load shedding,51913,inf,10000.010640503064,126893.65630950501,PQ,1,load shedding,1.0,0.0,126893.65630950501
51913 solar_thermal_collector,51913,inf,0.0036144059068568477,7.336979878425373,PQ,0,solar_thermal_collector,1.0,inf,7.336979878425373
51914 central_biomass_CHP_heat,51914,inf,0.005123486489869698,0.6,Slack,0,central_biomass_CHP_heat,1.0,inf,0.6
51914 load shedding,51914,inf,10000.00565706655,126893.65630950501,PQ,1,load shedding,1.0,0.0,126893.65630950501
51917 central_biomass_CHP_heat,51917,inf,0.012936143843059914,4.003,Slack,0,central_biomass_CHP_heat,1.0,inf,4.003
51917 geo_thermal,51917,inf,0.026117462989609184,8.622169390548333,PQ,0,geo_thermal,1.0,inf,8.622169390548333
51917 load shedding,51917,inf,10000.004967299463,126893.65630950501,PQ,1,load shedding,1.0,0.0,126893.65630950501
51919 load shedding,51919,inf,10000.01966213562,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
51922 load shedding,51922,inf,10000.00278216507,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
51927 load shedding,51927,inf,10000.007781427144,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
51928 load shedding,51928,inf,10000.004777603785,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
51928 solar_thermal_collector,51928,inf,0.00794435979322992,5.757300372762948,PQ,0,solar_thermal_collector,1.0,inf,5.757300372762948
51929 load shedding,51929,inf,10000.009150635631,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
51929 solar_thermal_collector,51929,inf,0.0026619176543560366,7.8963270644854635,PQ,0,solar_thermal_collector,1.0,inf,7.8963270644854635
51930 central_biomass_CHP_heat,51930,inf,0.01636892973502684,0.207,Slack,0,central_biomass_CHP_heat,1.0,inf,0.207
51930 load shedding,51930,inf,10000.022119127018,126893.65630950501,PQ,1,load shedding,1.0,0.0,126893.65630950501
51930 solar_thermal_collector,51930,inf,0.004848117347676447,11.449887395954438,PQ,0,solar_thermal_collector,1.0,inf,11.449887395954438
51933 load shedding,51933,inf,10000.002249587347,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
51935 central_biomass_CHP_heat,51935,inf,0.01019898795277363,3.1790000000000003,Slack,0,central_biomass_CHP_heat,1.0,inf,3.1790000000000003
51935 load shedding,51935,inf,10000.010959388459,126893.65630950501,PQ,1,load shedding,1.0,0.0,126893.65630950501
51935 solar_thermal_collector,51935,inf,0.003194276221615231,16.500565130523068,PQ,0,solar_thermal_collector,1.0,inf,16.500565130523068
51937 load shedding,51937,inf,10000.007538957823,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
51939 load shedding,51939,inf,10000.002091703112,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
51943 load shedding,51943,inf,10000.002751094695,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
51948 central_biomass_CHP_heat,51948,inf,0.011413628040574327,0.598,Slack,0,central_biomass_CHP_heat,1.0,inf,0.598
51948 load shedding,51948,inf,10000.012995211275,126893.65630950501,PQ,1,load shedding,1.0,0.0,126893.65630950501
51949 central_biomass_CHP_heat,51949,inf,0.012845144533320235,0.17,Slack,0,central_biomass_CHP_heat,1.0,inf,0.17
51949 load shedding,51949,inf,10000.015322617624,126893.65630950501,PQ,1,load shedding,1.0,0.0,126893.65630950501
51950 central_biomass_CHP_heat,51950,inf,0.00832060808359021,1.5419999999999998,Slack,0,central_biomass_CHP_heat,1.0,inf,1.5419999999999998
51950 geo_thermal,51950,inf,0.005305907030340696,27.903120491602742,PQ,0,geo_thermal,1.0,inf,27.903120491602742
51950 load shedding,51950,inf,10000.005383559228,126893.65630950501,PQ,1,load shedding,1.0,0.0,126893.65630950501
51951 load shedding,51951,inf,10000.010945225104,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
51954 load shedding,51954,inf,10000.021219970295,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
51955 central_biomass_CHP_heat,51955,inf,0.004001463177139105,1.4849999999999999,Slack,0,central_biomass_CHP_heat,1.0,inf,1.4849999999999999
51955 load shedding,51955,inf,10000.004795208348,126893.65630950501,PQ,1,load shedding,1.0,0.0,126893.65630950501
51955 solar_thermal_collector,51955,inf,0.0020036051669098474,3.148886804556307,PQ,0,solar_thermal_collector,1.0,inf,3.148886804556307
51957 load shedding,51957,inf,10000.01370972886,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
51958 central_biomass_CHP_heat,51958,inf,0.002005620072919013,0.425,Slack,0,central_biomass_CHP_heat,1.0,inf,0.425
